customer_id,product,category,amount
54962,Backpack,Accessories,1554.7
78398,Wireless Mouse,Accessories,2214.28
94424,White Mug,Electronics,2232.69
41582,Desk Lamp,Accessories,234.9
76604,Wall Clock,Apparel,2155.97
79849,Blue Pen,Apparel,254.59
18395,Wireless Mouse,Apparel,1030.19
49222,White Mug,Accessories,627.66
44937,T-shirt,Electronics,119.31
46728,Notebook,Apparel,61.72
54251,Wireless Mouse,Apparel,2427.48
86008,Desk Lamp,Apparel,2312.9
92673,Backpack,Furniture,500.89
65934,Notebook,Furniture,170.17
85608,Notebook,Apparel,1857.81
90775,Blue Pen,Stationery,1800.12
66734,Blue Pen,Accessories,640.98
24388,Headphones,Furniture,299.01
32766,USB Cable,Electronics,330.46
86466,Backpack,Accessories,875.64
89388,Notebook,Apparel,1264.26
48789,Office Chair,Apparel,366.68
66582,T-shirt,Accessories,1113.67
32765,Headphones,Accessories,124.2
28648,Office Chair,Accessories,954.84
78338,Headphones,Apparel,298.7
21379,Desk Lamp,Furniture,1700.84
42532,Wall Clock,Accessories,189.49
61462,White Mug,Stationery,808.69
60705,USB Cable,Stationery,50.71
50135,Blue Pen,Electronics,216.68
21843,Headphones,Apparel,1158.59
54846,Desk Lamp,Accessories,20.58
19991,Office Chair,Apparel,930.94
85891,Notebook,Stationery,80.81
92262,Office Chair,Apparel,36.44
61844,Wall Clock,Furniture,392.93
32198,Wireless Mouse,Electronics,1313.77
87217,Wall Clock,Accessories,37.0
66101,Wall Clock,Apparel,75.84
99425,Notebook,Furniture,2549.27
49932,White Mug,Furniture,383.01
12509,Wall Clock,Furniture,1891.26
18450,Office Chair,Stationery,1641.36
92448,USB Cable,Accessories,878.07
22675,Notebook,Apparel,84.13
70877,Blue Pen,Accessories,151.52
76626,T-shirt,Accessories,1199.55
52853,Headphones,Accessories,343.17
67986,Notebook,Accessories,1565.0
71691,Wall Clock,Apparel,1174.54
62926,Wireless Mouse,Furniture,1019.38
96320,Notebook,Stationery,1150.83
70598,Office Chair,Apparel,131.08
85190,Headphones,Electronics,868.8
98904,Wireless Mouse,Furniture,112.71
29429,T-shirt,Furniture,276.1
33346,T-shirt,Electronics,199.14
80572,Desk Lamp,Electronics,4246.8
75451,White Mug,Electronics,2145.69
13581,Headphones,Apparel,325.2
65366,Office Chair,Stationery,123.61
22292,Wireless Mouse,Furniture,3251.7
64624,Blue Pen,Accessories,360.65
38822,Headphones,Stationery,279.36
29379,Notebook,Stationery,300.5
23611,Wireless Mouse,Accessories,673.69
74342,Office Chair,Accessories,227.01
71966,Wall Clock,Stationery,741.31
76565,Backpack,Stationery,473.38
81729,Wireless Mouse,Furniture,34.34
77386,Wall Clock,Apparel,1481.08
92796,Desk Lamp,Furniture,1370.39
76568,T-shirt,Furniture,675.16
33383,Backpack,Apparel,295.78
35100,Wireless Mouse,Furniture,2446.54
74199,USB Cable,Furniture,429.43
85948,Backpack,Stationery,32.41
12451,T-shirt,Apparel,2708.13
43214,Wall Clock,Electronics,174.05
41100,Blue Pen,Electronics,2684.72
42864,Headphones,Electronics,243.13
87183,Backpack,Apparel,1429.68
18857,T-shirt,Stationery,480.62
89793,Blue Pen,Accessories,793.61
26938,Office Chair,Stationery,1105.06
96256,Notebook,Stationery,195.56
29472,Notebook,Accessories,1805.35
16805,Office Chair,Accessories,67.6
64401,Backpack,Apparel,42.57
86780,T-shirt,Stationery,165.96
72031,Wall Clock,Furniture,1080.21
88969,T-shirt,Accessories,416.99
28199,White Mug,Accessories,582.47
65000,White Mug,Electronics,517.9
21299,USB Cable,Accessories,3713.86
57356,Office Chair,Apparel,251.24
85673,White Mug,Apparel,367.06
34551,Blue Pen,Electronics,65.87
21333,Blue Pen,Stationery,46.01
70261,USB Cable,Apparel,1834.89
30514,T-shirt,Furniture,882.71
50874,Wall Clock,Apparel,162.84
74285,Blue Pen,Electronics,80.3
81602,Notebook,Furniture,971.06
48463,Wireless Mouse,Electronics,213.96
13437,Headphones,Apparel,598.27
46046,Blue Pen,Electronics,633.79
89343,Office Chair,Accessories,182.36
18618,Blue Pen,Stationery,615.54
55302,T-shirt,Accessories,397.57
62001,Backpack,Electronics,652.81
89627,T-shirt,Stationery,496.59
86738,White Mug,Furniture,57.15
23138,Headphones,Accessories,189.88
36973,Office Chair,Electronics,1550.55
34076,USB Cable,Stationery,778.37
51464,USB Cable,Stationery,806.2
23910,Desk Lamp,Accessories,727.93
98746,USB Cable,Stationery,866.79
30374,Blue Pen,Accessories,1497.53
70552,USB Cable,Electronics,66.92
21570,Office Chair,Electronics,429.6
84647,Notebook,Furniture,565.44
58921,Blue Pen,Apparel,143.78
59243,T-shirt,Furniture,64.0
76158,T-shirt,Apparel,535.04
41171,USB Cable,Stationery,633.31
71864,Wall Clock,Apparel,2465.54
59056,Desk Lamp,Accessories,1294.16
55421,White Mug,Accessories,531.16
33241,Wall Clock,Electronics,1164.07
53525,USB Cable,Stationery,63.8
31393,White Mug,Stationery,485.36
17254,Wall Clock,Furniture,290.59
47516,Headphones,Stationery,347.36
77935,USB Cable,Furniture,361.0
12936,Desk Lamp,Electronics,1227.92
83409,Wireless Mouse,Apparel,679.28
73084,Headphones,Stationery,1211.83
26808,White Mug,Accessories,2755.32
92152,Desk Lamp,Accessories,1216.1
82666,Backpack,Furniture,107.53
78928,Blue Pen,Electronics,934.86
76064,Blue Pen,Furniture,1101.47
65204,T-shirt,Electronics,125.22
96375,Headphones,Electronics,120.6
26701,Blue Pen,Apparel,70.53
30248,Wireless Mouse,Accessories,2721.82
82402,Headphones,Electronics,59.15
33973,Office Chair,Accessories,1656.28
93244,Headphones,Stationery,181.29
41341,White Mug,Accessories,1122.67
26286,Backpack,Apparel,1333.25
66716,Headphones,Accessories,19.19
29797,Wireless Mouse,Stationery,120.2
39722,Notebook,Apparel,65.55
87742,Blue Pen,Stationery,133.48
16314,T-shirt,Stationery,1394.85
64445,White Mug,Electronics,720.04
31779,Wall Clock,Accessories,356.33
99285,Wall Clock,Accessories,526.23
15127,Headphones,Stationery,3903.98
74615,Notebook,Electronics,112.94
64718,Blue Pen,Furniture,2322.55
71716,Desk Lamp,Electronics,510.62
99708,Headphones,Apparel,38.86
55259,White Mug,Apparel,1130.25
12707,Wall Clock,Stationery,62.83
49971,Backpack,Stationery,1047.28
56786,Backpack,Accessories,605.96
91630,USB Cable,Electronics,994.25
91502,Notebook,Accessories,1958.84
31418,Blue Pen,Furniture,1277.25
55094,Headphones,Furniture,546.1
74177,T-shirt,Apparel,556.24
92022,Headphones,Stationery,77.4
34881,Office Chair,Electronics,1670.61
45433,Office Chair,Electronics,170.66
99431,Notebook,Electronics,610.56
75388,White Mug,Electronics,170.08
36180,T-shirt,Apparel,3725.4
11326,Wall Clock,Accessories,837.79
96074,White Mug,Apparel,268.8
24072,Headphones,Furniture,1126.22
75982,Blue Pen,Accessories,1174.59
13460,Backpack,Apparel,208.34
51105,Desk Lamp,Electronics,677.54
39745,Wall Clock,Apparel,712.94
50302,White Mug,Accessories,668.25
19367,Blue Pen,Accessories,539.22
88014,T-shirt,Electronics,337.46
48215,Desk Lamp,Furniture,1961.23
88666,T-shirt,Stationery,169.3
85925,Blue Pen,Furniture,542.03
66065,USB Cable,Furniture,497.49
56079,Office Chair,Accessories,11.5
33716,Headphones,Accessories,41.73
56710,Desk Lamp,Accessories,44.67
20359,T-shirt,Apparel,1360.38
19602,Wall Clock,Stationery,890.23
33116,Desk Lamp,Furniture,316.45
39859,Blue Pen,Accessories,548.51
74848,Backpack,Accessories,103.48
65332,Blue Pen,Furniture,939.34
70993,Backpack,Electronics,988.7
60857,Desk Lamp,Electronics,1001.35
53470,T-shirt,Accessories,54.12
87585,Headphones,Apparel,233.77
91772,White Mug,Furniture,822.86
63221,Headphones,Accessories,2416.74
95265,Wall Clock,Stationery,1294.0
60688,Desk Lamp,Apparel,480.87
69318,Wireless Mouse,Accessories,154.75
21850,Desk Lamp,Apparel,1742.26
24397,White Mug,Stationery,2923.77
45990,Blue Pen,Stationery,1752.93
31056,Wireless Mouse,Apparel,698.7
38877,Headphones,Accessories,102.18
57158,Backpack,Apparel,690.75
65077,T-shirt,Accessories,3331.27
61520,USB Cable,Furniture,1070.29
89633,Notebook,Furniture,741.96
25591,Office Chair,Accessories,1539.15
68105,Blue Pen,Accessories,124.25
56588,Wall Clock,Apparel,1583.95
67704,White Mug,Accessories,698.4
93023,Wireless Mouse,Electronics,382.07
89340,Notebook,Accessories,228.43
98011,Headphones,Furniture,801.91
52161,Backpack,Furniture,322.11
33485,Blue Pen,Furniture,1159.94
47151,Headphones,Accessories,66.07
89199,Desk Lamp,Furniture,275.99
13979,Desk Lamp,Electronics,554.33
13570,Desk Lamp,Accessories,1064.78
31211,Desk Lamp,Apparel,102.94
18349,Wall Clock,Electronics,1455.87
91265,Desk Lamp,Stationery,132.41
90682,Headphones,Furniture,2432.35
73380,USB Cable,Stationery,764.12
74727,USB Cable,Furniture,104.43
87257,T-shirt,Furniture,31.42
93403,Headphones,Apparel,30.18
83149,Office Chair,Electronics,2355.72
55083,Blue Pen,Electronics,827.54
64609,Office Chair,Accessories,493.74
30434,Wireless Mouse,Electronics,619.13
39358,Office Chair,Apparel,1193.02
62472,Headphones,Apparel,2177.12
74406,Desk Lamp,Furniture,468.58
19290,Desk Lamp,Furniture,1016.58
68923,White Mug,Furniture,844.39
51477,Notebook,Electronics,664.0
50737,Blue Pen,Electronics,3146.4
84393,USB Cable,Stationery,569.3
12898,Wireless Mouse,Apparel,605.79
97482,Desk Lamp,Apparel,15.46
21061,White Mug,Electronics,2655.47
29831,Notebook,Apparel,885.84
89859,White Mug,Stationery,157.34
16858,Headphones,Furniture,206.28
11412,USB Cable,Apparel,228.6
36603,Headphones,Apparel,3303.2
11509,White Mug,Accessories,466.95
91964,Backpack,Stationery,1577.76
52629,Headphones,Accessories,932.8
23508,Blue Pen,Apparel,500.41
51242,Office Chair,Furniture,241.91
25184,Headphones,Apparel,59.15
42126,Desk Lamp,Accessories,413.42
46844,Desk Lamp,Apparel,193.99
69444,Notebook,Furniture,2981.37
43919,Desk Lamp,Electronics,75.23
84905,Backpack,Furniture,1187.71
73468,Blue Pen,Electronics,528.14
31734,Notebook,Furniture,2210.6
35511,Notebook,Apparel,656.22
81209,Wireless Mouse,Electronics,1201.13
83193,White Mug,Accessories,409.95
44339,Desk Lamp,Stationery,2598.29
92519,Office Chair,Accessories,98.15
44774,White Mug,Apparel,1120.78
86903,Wireless Mouse,Accessories,1843.26
80523,Headphones,Accessories,25.54
28974,Wireless Mouse,Electronics,306.23
69540,T-shirt,Electronics,1729.31
96186,Wireless Mouse,Stationery,294.69
11145,Wall Clock,Apparel,787.51
25642,USB Cable,Electronics,2069.46
68380,Wall Clock,Apparel,381.19
52070,USB Cable,Furniture,210.67
82214,Backpack,Stationery,2666.45
58783,Notebook,Stationery,75.86
97212,Headphones,Stationery,1639.81
75227,USB Cable,Stationery,1840.36
46905,Wall Clock,Furniture,371.18
44266,Notebook,Electronics,4.1
23898,Notebook,Furniture,1602.28
87876,Wireless Mouse,Electronics,1190.3
59759,Wall Clock,Accessories,2782.56
73444,Backpack,Accessories,96.88
46030,White Mug,Stationery,79.45
20779,T-shirt,Apparel,260.91
41586,White Mug,Electronics,228.61
89096,Backpack,Stationery,183.73
24643,Desk Lamp,Accessories,324.89
39248,Notebook,Accessories,2108.41
49687,Backpack,Accessories,538.02
48522,Desk Lamp,Apparel,2697.29
23585,White Mug,Furniture,1973.84
81507,USB Cable,Apparel,55.09
97100,USB Cable,Electronics,184.79
65509,Wireless Mouse,Stationery,1101.08
11517,Desk Lamp,Stationery,1696.68
55526,USB Cable,Stationery,68.2
24468,T-shirt,Electronics,1588.5
71535,Headphones,Electronics,294.52
32079,Desk Lamp,Apparel,608.86
27260,Headphones,Apparel,204.1
82634,Wall Clock,Electronics,643.73
83619,Notebook,Electronics,1305.39
40976,White Mug,Stationery,97.68
57242,Notebook,Electronics,24.84
53951,Backpack,Apparel,127.24
89735,Desk Lamp,Furniture,1613.39
65854,White Mug,Apparel,451.04
28130,Desk Lamp,Apparel,1425.93
41674,USB Cable,Furniture,2146.66
27865,USB Cable,Furniture,2453.75
44118,Blue Pen,Electronics,1354.32
11509,Backpack,Furniture,1240.2
35969,Blue Pen,Accessories,2271.75
28325,USB Cable,Stationery,66.68
92293,Office Chair,Accessories,559.2
46415,Wireless Mouse,Electronics,945.1
68704,Wall Clock,Stationery,401.02
42799,Office Chair,Apparel,251.78
37904,Blue Pen,Electronics,659.65
25085,T-shirt,Electronics,2103.13
59833,Notebook,Accessories,1634.96
52782,Backpack,Stationery,2992.19
32875,Headphones,Apparel,2763.07
76916,Wireless Mouse,Apparel,1500.82
23206,White Mug,Furniture,152.33
29965,Blue Pen,Apparel,851.14
99792,Blue Pen,Apparel,1069.8
84405,Backpack,Electronics,57.66
37156,Desk Lamp,Accessories,1025.27
14157,Desk Lamp,Furniture,164.02
28855,Wireless Mouse,Apparel,360.76
98008,Notebook,Furniture,306.45
71620,Blue Pen,Furniture,872.78
75995,Notebook,Electronics,659.01
24156,Desk Lamp,Apparel,1058.79
91212,Wall Clock,Apparel,103.52
80266,Office Chair,Electronics,469.13
43591,Desk Lamp,Apparel,1139.53
56967,Wireless Mouse,Accessories,132.16
74682,Wall Clock,Apparel,2604.82
38921,Notebook,Furniture,1155.41
16536,Desk Lamp,Stationery,906.41
84287,T-shirt,Apparel,194.04
97154,Headphones,Furniture,169.55
22674,Backpack,Accessories,728.12
82046,White Mug,Accessories,1967.96
17396,Office Chair,Accessories,435.85
41077,White Mug,Electronics,852.04
59496,Backpack,Apparel,809.88
24328,Blue Pen,Apparel,204.08
62784,Wall Clock,Apparel,1375.88
55352,Wall Clock,Apparel,701.88
64587,Desk Lamp,Furniture,295.69
60030,Notebook,Stationery,1538.46
84158,Headphones,Apparel,878.52
20170,Blue Pen,Apparel,1767.47
51552,USB Cable,Stationery,180.27
97144,Backpack,Apparel,15.14
91024,White Mug,Apparel,174.67
99794,Wireless Mouse,Stationery,1199.7
69448,Notebook,Accessories,1876.52
97951,USB Cable,Accessories,160.08
11324,White Mug,Furniture,1266.34
91007,White Mug,Apparel,215.56
34453,Wireless Mouse,Furniture,85.01
32397,Headphones,Accessories,250.65
66754,T-shirt,Furniture,2702.11
21708,Notebook,Accessories,728.46
37302,Notebook,Apparel,1310.18
71838,T-shirt,Furniture,502.4
20427,T-shirt,Apparel,122.68
27349,Wireless Mouse,Accessories,638.29
33943,USB Cable,Stationery,39.01
13118,Office Chair,Apparel,317.87
80349,USB Cable,Stationery,1448.87
24293,Wall Clock,Electronics,1951.74
46737,Wall Clock,Electronics,191.35
79785,Headphones,Stationery,417.14
34741,Headphones,Apparel,902.39
71444,Desk Lamp,Stationery,478.33
69958,Headphones,Accessories,962.98
76521,Backpack,Apparel,737.52
57753,Headphones,Electronics,81.28
45646,Notebook,Stationery,1807.69
88903,Office Chair,Stationery,2111.11
80037,Wall Clock,Furniture,935.17
74379,Wireless Mouse,Electronics,178.47
22687,Backpack,Furniture,346.09
67920,T-shirt,Accessories,2005.96
21756,White Mug,Stationery,79.91
15889,Backpack,Stationery,83.56
22133,Office Chair,Apparel,727.56
71670,USB Cable,Apparel,564.72
70445,Backpack,Apparel,259.92
72935,T-shirt,Stationery,1428.87
26434,Wall Clock,Accessories,797.28
21852,Office Chair,Stationery,601.66
82283,Notebook,Accessories,3516.94
29055,Notebook,Furniture,25.43
24319,Headphones,Stationery,242.87
15246,Backpack,Stationery,448.58
84254,Wireless Mouse,Accessories,524.03
42005,Wireless Mouse,Apparel,132.13
22485,Wall Clock,Electronics,846.97
82001,Backpack,Stationery,28.85
35393,USB Cable,Electronics,129.55
92203,USB Cable,Accessories,780.3
67793,Wall Clock,Accessories,1445.78
60340,Wall Clock,Furniture,1478.48
57234,Blue Pen,Apparel,1478.73
43732,Desk Lamp,Furniture,699.75
89077,Blue Pen,Apparel,1000.99
57435,Notebook,Accessories,760.46
94706,Headphones,Accessories,33.91
67028,White Mug,Stationery,1271.1
21255,T-shirt,Electronics,419.32
99771,Desk Lamp,Apparel,1324.57
84012,Desk Lamp,Apparel,720.89
59892,Notebook,Apparel,3681.59
37214,Backpack,Electronics,384.8
70285,Notebook,Stationery,463.48
90914,Headphones,Electronics,78.67
56443,White Mug,Furniture,701.22
91729,USB Cable,Accessories,571.74
22925,Notebook,Stationery,2266.32
78589,White Mug,Apparel,1104.95
57995,T-shirt,Furniture,510.64
38114,Notebook,Stationery,83.42
38672,Office Chair,Apparel,279.68
28145,Blue Pen,Accessories,1075.02
14205,USB Cable,Furniture,1661.26
11886,Desk Lamp,Accessories,2043.75
95381,Wall Clock,Electronics,932.79
39724,Notebook,Electronics,880.5
95007,Blue Pen,Accessories,1361.24
46050,Desk Lamp,Stationery,1079.47
35700,Notebook,Apparel,2875.55
48509,Desk Lamp,Furniture,2854.19
81786,Notebook,Accessories,728.09
44574,Backpack,Furniture,72.91
59469,Blue Pen,Accessories,274.71
43231,Headphones,Apparel,114.64
20408,Backpack,Accessories,542.79
84245,Headphones,Furniture,732.54
13827,Blue Pen,Furniture,18.86
97917,Office Chair,Apparel,2042.66
59227,Wireless Mouse,Furniture,540.22
87418,Office Chair,Furniture,366.9
70443,Notebook,Apparel,69.81
64847,Office Chair,Apparel,337.44
19988,Notebook,Furniture,912.96
61722,Notebook,Accessories,2201.08
98531,Backpack,Stationery,373.08
71874,Wireless Mouse,Accessories,27.28
79194,White Mug,Apparel,668.83
15927,Wall Clock,Furniture,1798.48
38742,Backpack,Electronics,324.96
78689,Headphones,Electronics,29.06
98010,Backpack,Stationery,334.39
47834,Backpack,Accessories,1837.44
95435,Wireless Mouse,Accessories,109.66
75747,Headphones,Furniture,719.72
92142,Wireless Mouse,Stationery,164.03
97616,USB Cable,Furniture,492.44
92379,White Mug,Electronics,152.09
46286,Desk Lamp,Furniture,271.27
13212,Wall Clock,Accessories,550.82
49342,White Mug,Stationery,502.76
10916,Blue Pen,Stationery,2739.96
58135,Desk Lamp,Apparel,179.93
54514,Blue Pen,Furniture,21.95
35032,T-shirt,Apparel,58.59
65741,Notebook,Apparel,2343.84
53205,Office Chair,Furniture,940.97
26479,Wall Clock,Accessories,1173.11
80276,Desk Lamp,Apparel,621.58
51964,Blue Pen,Accessories,18.89
41481,Wall Clock,Accessories,226.88
87976,Wireless Mouse,Accessories,4504.32
79504,Wireless Mouse,Apparel,304.08
95286,Desk Lamp,Furniture,1081.3
51170,Notebook,Apparel,407.62
12832,Backpack,Furniture,1042.03
31648,Desk Lamp,Furniture,1343.53
39055,Wall Clock,Apparel,406.25
30603,Office Chair,Apparel,108.53
34114,T-shirt,Stationery,90.09
87031,T-shirt,Accessories,1392.57
88404,Blue Pen,Furniture,185.08
40409,Notebook,Furniture,229.15
74409,Headphones,Accessories,353.48
56491,Headphones,Accessories,299.81
37965,Office Chair,Apparel,1425.61
34429,Notebook,Electronics,1561.78
36099,Wireless Mouse,Furniture,77.17
90142,Blue Pen,Electronics,996.34
72378,Notebook,Apparel,61.3
46202,Wireless Mouse,Accessories,908.78
21487,White Mug,Electronics,9.18
70046,Backpack,Furniture,3777.19
93705,T-shirt,Stationery,2539.01
21227,Desk Lamp,Accessories,1978.35
16076,Desk Lamp,Electronics,1081.36
47949,Wireless Mouse,Furniture,1335.84
48451,USB Cable,Furniture,3725.06
44011,Backpack,Apparel,208.95
64455,Backpack,Electronics,109.32
13713,Wall Clock,Electronics,415.9
23382,Notebook,Furniture,2412.61
32602,Wall Clock,Furniture,763.26
26208,Backpack,Stationery,396.89
52943,Notebook,Electronics,758.07
22950,T-shirt,Apparel,1908.19
71532,Wireless Mouse,Electronics,3723.08
39409,White Mug,Furniture,645.73
26569,Office Chair,Furniture,528.78
17860,White Mug,Furniture,133.47
44622,Desk Lamp,Stationery,2502.89
84399,Headphones,Furniture,944.97
48225,Desk Lamp,Stationery,2125.79
17914,Backpack,Electronics,94.8
21488,Notebook,Electronics,148.93
84324,Backpack,Accessories,37.73
53650,USB Cable,Apparel,964.38
10871,Desk Lamp,Furniture,1569.06
72041,Desk Lamp,Stationery,1224.88
15875,Headphones,Accessories,1731.77
77467,Blue Pen,Electronics,2055.06
14871,Notebook,Stationery,2518.49
43848,Office Chair,Electronics,1120.14
19917,Headphones,Furniture,181.97
60384,Wireless Mouse,Apparel,1581.41
85592,White Mug,Apparel,290.05
40159,Headphones,Stationery,269.86
84643,Desk Lamp,Accessories,2796.39
85013,Wireless Mouse,Electronics,413.66
84468,Blue Pen,Electronics,1428.26
91556,Backpack,Apparel,2371.95
40951,Wall Clock,Electronics,175.62
33196,Wireless Mouse,Stationery,237.28
28552,Blue Pen,Electronics,1586.55
48846,Backpack,Apparel,52.16
37137,Blue Pen,Furniture,376.01
24177,Desk Lamp,Apparel,1511.49
62179,Wireless Mouse,Furniture,131.32
55904,Desk Lamp,Furniture,596.55
36832,Blue Pen,Accessories,2180.45
77843,Notebook,Apparel,951.75
26677,Wall Clock,Furniture,476.16
86124,T-shirt,Accessories,247.37
32682,Backpack,Apparel,32.63
47266,White Mug,Electronics,1583.37
72420,Wireless Mouse,Furniture,216.41
89372,USB Cable,Furniture,1804.62
94868,Office Chair,Furniture,433.36
11311,Wall Clock,Furniture,2029.87
47609,Wall Clock,Furniture,3058.55
28506,T-shirt,Accessories,538.41
58438,White Mug,Accessories,2533.35
83376,Headphones,Electronics,201.94
74026,USB Cable,Accessories,1351.56
79178,Wall Clock,Accessories,187.03
87526,Notebook,Stationery,452.7
68712,Desk Lamp,Accessories,3048.79
41494,USB Cable,Apparel,2056.57
84616,Headphones,Electronics,712.33
34795,Desk Lamp,Apparel,561.29
41356,Wireless Mouse,Stationery,43.65
63136,T-shirt,Apparel,560.54
38140,White Mug,Electronics,1043.33
69297,Headphones,Apparel,601.82
25957,Blue Pen,Furniture,285.95
13263,USB Cable,Apparel,278.8
75203,Headphones,Furniture,52.85
70169,White Mug,Stationery,1651.72
10961,Office Chair,Accessories,1876.04
85339,Wall Clock,Stationery,2100.9
96981,T-shirt,Apparel,44.04
57249,Office Chair,Accessories,2458.25
92405,Notebook,Accessories,1831.19
28902,Blue Pen,Furniture,1346.95
36129,Notebook,Furniture,325.46
98269,Wireless Mouse,Apparel,235.7
19396,T-shirt,Furniture,275.62
11459,T-shirt,Accessories,91.92
32399,Wall Clock,Apparel,3084.06
87739,Wireless Mouse,Furniture,1094.33
52308,Wall Clock,Stationery,42.2
10232,Wall Clock,Stationery,300.96
90599,Wireless Mouse,Accessories,640.58
57053,Headphones,Accessories,60.64
92408,Headphones,Apparel,662.53
54132,T-shirt,Furniture,1737.27
23761,Wireless Mouse,Electronics,474.37
53466,T-shirt,Apparel,217.23
49265,Backpack,Stationery,19.76
77961,White Mug,Stationery,429.32
59538,Notebook,Apparel,4294.75
70803,Wireless Mouse,Furniture,53.33
12643,Backpack,Accessories,677.16
20993,White Mug,Stationery,1816.29
72453,Wall Clock,Stationery,953.27
84596,T-shirt,Apparel,126.98
46589,T-shirt,Electronics,1209.4
98558,USB Cable,Electronics,91.72
58208,Wireless Mouse,Electronics,1100.56
16775,White Mug,Furniture,1169.47
13745,Wireless Mouse,Furniture,1064.97
16645,Wall Clock,Apparel,1415.63
24938,Office Chair,Accessories,858.51
85098,White Mug,Electronics,2523.7
71400,USB Cable,Accessories,465.9
55535,Notebook,Electronics,219.54
61045,Desk Lamp,Accessories,1508.23
99845,Wall Clock,Electronics,656.48
59328,Blue Pen,Furniture,1302.19
85489,USB Cable,Furniture,24.36
56343,Notebook,Apparel,861.46
32427,T-shirt,Accessories,1064.41
57529,Office Chair,Furniture,1588.39
97850,Backpack,Electronics,914.86
62440,Wall Clock,Electronics,2417.45
54889,Wall Clock,Furniture,1903.54
41769,White Mug,Electronics,1125.8
20102,Office Chair,Electronics,1487.64
84549,Desk Lamp,Furniture,531.07
55286,Blue Pen,Stationery,281.54
25798,Office Chair,Accessories,419.74
59433,Blue Pen,Apparel,961.65
49143,White Mug,Accessories,157.56
79726,Notebook,Accessories,42.95
35232,Wireless Mouse,Electronics,721.05
14761,Notebook,Apparel,846.38
82170,Wireless Mouse,Furniture,98.98
96303,Notebook,Stationery,425.11
76110,Wall Clock,Apparel,655.32
14627,Blue Pen,Apparel,130.24
40757,Blue Pen,Furniture,864.48
91166,T-shirt,Accessories,1140.5
17585,Notebook,Accessories,365.26
14439,White Mug,Apparel,184.97
49183,Wireless Mouse,Accessories,333.24
65320,Wireless Mouse,Accessories,2061.0
75882,Desk Lamp,Furniture,1152.23
68225,Wall Clock,Stationery,1975.05
67520,USB Cable,Stationery,1599.01
52069,Backpack,Accessories,2242.58
10422,USB Cable,Apparel,519.32
12847,White Mug,Furniture,240.57
32068,Desk Lamp,Furniture,144.89
71411,T-shirt,Stationery,691.16
76057,Backpack,Accessories,1215.69
31660,USB Cable,Apparel,86.28
74501,Wall Clock,Apparel,354.24
49821,USB Cable,Apparel,145.43
25507,Blue Pen,Apparel,138.06
78858,Wall Clock,Electronics,2441.23
38788,Headphones,Apparel,413.05
36726,Blue Pen,Stationery,17.69
10252,Backpack,Electronics,465.99
65856,USB Cable,Stationery,5.67
46695,USB Cable,Furniture,779.18
62777,Desk Lamp,Apparel,1499.94
37377,Blue Pen,Apparel,144.2
19732,White Mug,Furniture,3112.88
23641,Office Chair,Stationery,1364.55
35098,Blue Pen,Furniture,1491.46
28644,USB Cable,Furniture,798.76
54873,White Mug,Accessories,415.49
19183,USB Cable,Accessories,1049.44
50828,Headphones,Stationery,2717.03
52118,Wireless Mouse,Stationery,1902.19
92519,Backpack,Accessories,8.44
93284,Wall Clock,Electronics,1791.26
66424,Notebook,Electronics,611.55
10858,Notebook,Accessories,1015.57
59743,Wireless Mouse,Electronics,913.77
46177,Wireless Mouse,Apparel,1115.38
30258,Notebook,Apparel,1194.28
57119,White Mug,Stationery,36.38
52225,White Mug,Furniture,1051.82
92222,Desk Lamp,Apparel,162.68
18358,T-shirt,Apparel,1013.52
91338,USB Cable,Electronics,364.56
44923,Notebook,Accessories,1516.84
92984,USB Cable,Electronics,1146.96
34182,White Mug,Furniture,73.74
61033,Wireless Mouse,Furniture,179.79
79410,Wall Clock,Furniture,1032.92
98423,Desk Lamp,Furniture,801.71
82415,Wall Clock,Stationery,267.7
36305,Wireless Mouse,Electronics,834.62
12734,USB Cable,Stationery,1499.23
91884,Wireless Mouse,Furniture,493.44
78245,Blue Pen,Accessories,603.97
84570,USB Cable,Stationery,289.52
48242,Backpack,Apparel,2092.51
18185,Wireless Mouse,Furniture,2470.54
88897,Blue Pen,Stationery,1972.98
58834,White Mug,Stationery,1089.05
84278,Office Chair,Furniture,739.62
33568,T-shirt,Electronics,1011.96
64640,Wall Clock,Electronics,40.59
44279,USB Cable,Furniture,365.15
58809,Backpack,Apparel,833.27
48562,Blue Pen,Accessories,1379.96
91225,Office Chair,Accessories,1084.38
43211,Backpack,Stationery,1198.7
76168,USB Cable,Apparel,2949.02
37348,Blue Pen,Electronics,224.2
32445,Backpack,Accessories,1028.14
72445,Blue Pen,Apparel,1823.98
65144,Wireless Mouse,Furniture,1601.7
51518,Desk Lamp,Electronics,2249.2
66284,Blue Pen,Apparel,515.79
44571,Backpack,Stationery,637.79
71178,White Mug,Electronics,418.64
89958,Backpack,Apparel,655.97
88914,Wireless Mouse,Stationery,691.98
52580,Wireless Mouse,Furniture,342.93
68777,White Mug,Furniture,2579.5
16452,Wall Clock,Apparel,968.1
75991,Desk Lamp,Accessories,727.04
41906,Headphones,Furniture,21.69
63269,T-shirt,Stationery,949.62
56116,T-shirt,Electronics,502.44
10118,Notebook,Apparel,109.0
66300,Backpack,Stationery,2742.5
17335,Desk Lamp,Stationery,182.1
